# Instrument-source: 'H3-5D_NSE.instr'
# Date: Sat Aug 31 00 24 2019
# Ncount: 1000000
# Numpoints: 2
# Param: m_out = 1
# type: multiarray_1d(2)
# title: Scan of m_out
# xlabel: 'm_out'
# ylabel: 'Intensity'
# xvars: m_out
# yvars: (Monlam_I,Monlam_ERR) (Monx_I,Monx_ERR) (Mony_I,Mony_ERR) (Mondx_I,Mondx_ERR) (Mondy_I,Mondy_ERR)
# xlimits: 1 2
# filename: mccode.dat
# variables: m_out Monlam_I Monlam_ERR Monx_I Monx_ERR Mony_I Mony_ERR Mondx_I Mondx_ERR Mondy_I Mondy_ERR
1 1.23312E+7 210486 1.23312E+7 210486 1.23312E+7 210486 1.23312E+7 210486 1.23312E+7 210486
1.111111111111111111111111111 1.44268E+7 222221 1.44268E+7 222221 1.44268E+7 222221 1.44268E+7 222221 1.44268E+7 222221
1.222222222222222222222222222 1.80743E+7 243863 1.80743E+7 243863 1.80743E+7 243863 1.80743E+7 243863 1.80743E+7 243863
1.333333333333333333333333333 2.28622E+7 274228 2.28622E+7 274228 2.28622E+7 274228 2.28622E+7 274228 2.28622E+7 274228
1.444444444444444444444444444 2.80745E+7 306690 2.80745E+7 306690 2.80745E+7 306690 2.80745E+7 306690 2.80745E+7 306690
1.555555555555555555555555556 3.17161E+7 330856 3.17161E+7 330856 3.17161E+7 330856 3.17161E+7 330856 3.17161E+7 330856
1.666666666666666666666666667 3.37283E+7 343817 3.37283E+7 343817 3.37283E+7 343817 3.37283E+7 343817 3.37283E+7 343817
1.777777777777777777777777778 3.43536E+7 347992 3.43536E+7 347992 3.43536E+7 347992 3.43536E+7 347992 3.43536E+7 347992
1.888888888888888888888888889 3.47724E+7 350595 3.47724E+7 350595 3.47724E+7 350595 3.47724E+7 350595 3.47724E+7 350595
2 3.41028E+7 347215 3.41028E+7 347215 3.41028E+7 347215 3.41028E+7 347215 3.41028E+7 347215
