# Instrument-source: 'H3-3A_CLEO.instr'
# Date: Fri Aug 30 17 02 2019
# Ncount: 1000000
# Numpoints: 2
# Param: m_top = 1
# type: multiarray_1d(2)
# title: Scan of m_top
# xlabel: 'm_top'
# ylabel: 'Intensity'
# xvars: m_top
# yvars: (Monlam_I,Monlam_ERR) (Monx_I,Monx_ERR) (Mony_I,Mony_ERR) (Mondx_I,Mondx_ERR) (Mondy_I,Mondy_ERR)
# xlimits: 1 5
# filename: mccode.dat
# variables: m_top Monlam_I Monlam_ERR Monx_I Monx_ERR Mony_I Mony_ERR Mondx_I Mondx_ERR Mondy_I Mondy_ERR
1 9.21266E+6 128140 9.21266E+6 128140 9.21266E+6 128140 9.21266E+6 128140 9.21266E+6 128140
1.4 1.16131E+7 142170 1.16131E+7 142170 1.16131E+7 142170 1.16131E+7 142170 1.16131E+7 142170
1.8 1.46478E+7 159614 1.46478E+7 159614 1.46478E+7 159614 1.46478E+7 159614 1.46478E+7 159614
2.2 1.71889E+7 171965 1.71889E+7 171965 1.71889E+7 171965 1.71889E+7 171965 1.71889E+7 171965
2.6 1.93242E+7 180527 1.93242E+7 180527 1.93242E+7 180527 1.93242E+7 180527 1.93242E+7 180527
3 2.1237E+7 187142 2.1237E+7 187142 2.1237E+7 187142 2.1237E+7 187142 2.1237E+7 187142
3.4 2.27943E+7 191658 2.27943E+7 191658 2.27943E+7 191658 2.27943E+7 191658 2.27943E+7 191658
3.8 2.40898E+7 194637 2.40898E+7 194637 2.40898E+7 194637 2.40898E+7 194637 2.40898E+7 194637
4.2 2.51784E+7 196531 2.51784E+7 196531 2.51784E+7 196531 2.51784E+7 196531 2.51784E+7 196531
4.6 2.52902E+7 195810 2.52902E+7 195810 2.52902E+7 195810 2.52902E+7 195810 2.52902E+7 195810
5 2.55352E+7 195861 2.55352E+7 195861 2.55352E+7 195861 2.55352E+7 195861 2.55352E+7 195861
