# Instrument-source: 'generic_curved.instr'
# Date: Tue Jan 29 20 02 2019
# Ncount: 1000000
# Numpoints: 2
# Param: R_curv = 100
# type: multiarray_1d(2)
# title: Scan of R_curv
# xlabel: 'R_curv'
# ylabel: 'Intensity'
# xvars: R_curv
# yvars: (Sample_I,Sample_ERR)
# xlimits: 100 2000
# filename: mccode.dat
# variables: R_curv Sample_I Sample_ERR
100 433078 89696.6
200 2.49475E+6 264891
300 5.4602E+6 444994
400 7.13476E+6 528549
500 1.05771E+7 657576
600 1.29523E+7 737108
700 1.42649E+7 778385
800 1.94007E+7 935480
900 2.28343E+7 1.02267E+6
1000 2.34348E+7 1.0496E+6
1100 2.4628E+7 1.08366E+6
1200 2.45947E+7 1.08386E+6
1300 2.36978E+7 1.07374E+6
1400 2.38101E+7 1.07437E+6
1500 2.59772E+7 1.12917E+6
1600 2.72902E+7 1.15661E+6
1700 2.85087E+7 1.19014E+6
1800 2.65229E+7 1.14961E+6
1900 2.61887E+7 1.13686E+6
2000 2.7783E+7 1.18067E+6
